"x","y"
11788.1034486757,25207.1835590368
18982.1797453498,5582.28061050005
40853.0276911109,30416.7864227795
40862.2516563091,30402.20507777
40853.36577752,30406.7921419887
13130.5190658395,36880.7316093698
13142.5591955104,36889.8053335423
13132.5844816679,36890.5159876054
10491.7910187827,21109.584341257
10487.5706122865,21100.5185721773
31935.9386283787,35201.929186359
16620.5526489244,37820.1180135298
16607.2968070166,37820.8429569048
16613.688181539,37812.8462126858
28546.249799012,16893.7856214691
28539.034130473,16900.7090691316
40837.0796026529,27881.5425288111
40846.9352790072,27883.2353500061
21145.7086481091,32421.9651292743
21143.1076317618,32412.30931683
39693.4264982841,19040.6072690517
28243.149939501,27012.97415742
28225.5179633957,27003.5698065121
28242.2642163641,27002.7763461389
28234.1411486004,27008.6334689145
33672.947231691,20035.3871203969
33678.935777877,20017.4820809098
33672.8123918602,20025.3880371258
20888.8059267116,19469.133316307
38133.8582159799,31377.5383454271
38110.538458658,31371.2742274578
38129.586515535,31366.150201987
38115.7382880527,31379.8159933214
38124.2898133939,31374.6322288264
45233.4125954432,27855.5939418362
45214.8101392342,27849.2632299636
45227.1042442414,27863.8751909577
45223.2317870771,27854.6554324461
33224.0511304775,35515.566647329
33207.8768666156,35499.807779031
33214.0544089769,35517.8168512441
33218.4707433457,35498.9437257889
33213.8622708195,35507.818705102
14723.9874230826,27712.4011063502
14728.7084363315,27721.2165492717
9244.9821383104,27107.9693173488
9251.02120687612,27127.157120289
9237.54521838986,27115.0565859887
9247.11728514197,27117.9506381812
14352.5333101556,25824.9846375674
31288.7376244793,17828.0923358163
28875.738287877,11208.7636760683
30211.8647298043,21627.9321731926
30215.7756557336,21618.7286598213
33306.3145190111,19396.8954745851
16126.2837893224,15698.8510213012
16107.1722066092,15703.8023182634
16124.1922298888,15713.1505097633
16116.4525037954,15696.3851806811
16116.8348346114,15706.3778636975
29081.2853430179,15310.6282285383
37217.1538154538,31686.2974312687
37203.9480307191,31699.795861941
37212.9054538806,31695.3501257471
24868.0509894783,13126.1831722363
20379.5369079114,26104.8663385487
37566.742775429,29797.8723039981
26720.4551065396,16909.9813025777
26712.3000065562,16904.1938727283
16523.5444398321,21381.1863898623
16509.9440612066,21394.0387411654
16514.3196476459,21385.0468424053
12773.5123331804,37520.7735706222
15954.4335976386,16647.5787909222
15929.1462439228,16649.7815681455
15945.6949148851,16652.4404186057
15936.0233880751,16657.2283905477
15938.2860912048,16645.724082266
13934.1389312165,16342.0014953411
13925.4204186793,16353.6591302418
13935.2710514754,16351.9372029736
26886.9038698673,14693.7538588676
18628.6558531693,38754.3126047029
18619.9011065545,38749.4799644606
29414.3863394862,9622.42123493077
13040.7063892129,20459.7288556623
15752.4504027088,15066.1991463291
15752.1395779447,15076.1943098435
9136.37135350039,40070.5275665877
14045.1078689457,35295.0090482178
14033.4647787437,35310.4927783828
14041.2721127614,35304.2441429382
35910.7696682957,28227.8584591896
26540.6809311764,18472.9459306828
26536.1404491624,18496.9821651431
26554.1870251503,18483.6710522946
26544.9506934202,18492.2515515808
26544.2851100508,18482.2737262277
18082.0099450375,40332.4323997064
12966.3839167377,37838.2907694724
12951.8008034344,37840.5383262097
12958.0641039708,37832.7427462831
14623.3136668416,40659.0789475148
14612.2600982931,40679.4615514514
14628.0966351725,40668.990712961
14608.4145754191,40670.079071191
14618.162268379,40667.8469238035
14927.061109311,29293.5117385975
14907.8034636411,29288.3672399916
14918.6701788959,29304.9198575444
14919.3125393668,29287.1396883913
14914.4134672915,29295.8710782722
28950.6168141314,24475.8433065345
34639.0834379904,29182.7821752244
11435.8342968305,25834.9153344353
11420.8025017365,25846.9913926046
11425.8637069475,25835.6817138351
11430.7164735605,25844.6287009494
21230.2790128293,15678.6014424183
21235.2138230784,15669.903876793
30454.6740598917,32054.3904011307
30461.2126433865,32046.8242313018
37719.4143441077,24424.2698884722
22809.5931161103,35886.0637032637
18319.0612298414,19479.1982005782
18346.4034443414,19481.7531761266
18324.60124083,19487.5588123077
18338.1875329742,19487.4539480398
18331.3406349132,19480.1656063976
33826.0878523018,15920.4348398152
33844.8087463142,15915.5833772817
33831.8697268481,15910.9689207413
33836.0877647998,15920.4766732078
14313.0357186645,20149.2526939375
14322.0600047589,20126.6446412231
14308.5071622222,20139.8931601759
14327.8428495349,20135.2008687213
14318.4141367766,20138.5324412811
8146.07536370091,27130.7708724631
8157.34867345917,27115.1003658614
8144.38104159362,27120.88496613
8153.83457451423,27124.462572569
27561.4844490534,35860.8844036917
27553.5494039684,35854.7987599706
33840.6633230247,16554.0390031978
33834.8420741742,16545.6830612225
41549.8724293942,24706.6558443788
41555.1996135859,24728.2569855072
41545.6366957491,24717.1656115379
41562.8369744907,24721.6732514757
41555.3973824974,24714.9910010334
10354.0274942052,29647.1990209508
10357.4755839481,29626.422882153
10345.3095569961,29641.168570762
10363.1841210686,29638.7130386642
10353.6596027239,29635.6661467557
23486.6315725674,25780.6646838617
23476.9124813493,25763.3370117955
23474.1175251237,25776.7745935903
23482.7751036556,25771.438225266
37358.8167956306,25690.0549720267
13658.1587326231,30875.1802212516
13649.3200083649,30890.7784954931
13649.8833979496,30880.7943784978
14131.4123330934,18556.4866769288
14121.4526807754,18555.5892775172
33088.7408829059,12759.1195781426
33079.0317517041,12761.5138987783
28569.3214423346,21320.0106433008
30559.4120298975,17200.3162299887
30549.863587277,17197.3451622475
27871.0185058284,27009.3615433346
41979.4353339915,35457.7935445102
29470.6938054636,19091.1509859521
29470.3646948715,19110.0914313445
29467.3222877003,19100.5654794968
36286.798980054,30130.124868941
36292.1229671574,30109.4303104734
36279.0832762031,30122.9072199284
36297.5319167809,30121.9125638234
36288.10143029,30118.5860153803
26375.9774514823,20695.5240586864
26372.8900868258,20705.035534885
22746.7618113961,25143.1222997509
12861.9814510922,22674.7336252965
12879.3287865688,22665.1207890077
12874.2984605885,22680.5898582807
12871.280664514,22671.0560843997
12847.3159211504,19520.4750275154
12863.8751710007,19511.0903332881
12844.245707982,19507.3458651854
12857.2387227875,19519.234863143
12853.9842059349,19509.6177933582
15860.0924200443,34029.3360241279
22450.165885819,35259.4491720738
22429.0426293131,35252.2254207217
22447.8866978111,35249.4448277121
22434.9856549604,35263.0487369335
22438.9096439533,35253.8507900399
29998.6160033835,17517.6125895399
30018.5590693315,17518.2231641856
30005.7172656535,17526.9496370783
30008.6086247749,17517.2288538076
11708.6536286707,10664.6200284538
11704.6738873351,10686.4987098315
11703.4916220508,10673.1847044935
11711.5241667143,10679.1410646429
33151.0510192028,24134.669570873
13815.4350471393,28037.5391056521
19692.6314369337,33690.0843709492
15956.1419535663,19816.3365699693
15957.8613235661,19803.1487220942
15964.4079534067,19810.7086710151
8396.93018827742,38185.6602829346
8388.75156244373,38172.7057503803
8398.27649493626,38175.7513244434
33086.4349045522,13392.888104043
36301.5738904839,30757.5829203315
36284.5661954827,30747.9029300117
36292.0492237065,30754.5364924592
20526.7388013556,21999.0490648783
20541.3299704538,21987.4256374571
20538.4025111814,22005.8296063518
20536.2807621357,21996.0572892782
20982.6870548123,35901.2135278194
20979.8041752694,35891.6380902032
8773.48580152696,39438.1033844059
21462.5428593924,24201.8461759766
34858.558812112,35803.3430075233
34853.9615170713,35828.8046036836
34872.4137483036,35814.649320828
34854.9640384414,35818.8553352502
34862.655596646,35812.4647224169
33750.126553638,33924.3989117875
33758.7217420801,33929.5099523512
34313.6800225955,36134.0545614471
35020.4696799889,31065.5499928224
35017.2194558024,31085.2555379636
35010.1175078168,31071.3669256336
35019.3682879748,31075.4891404551
24007.6226232203,21663.8682828867
14052.9712019369,37189.2308119006
14046.6214603588,37208.6843590393
14041.2219050875,37194.8816629776
14058.8178327017,37204.2622446964
14050.3833133616,37198.8901982056
10502.2934487479,22992.1466449981
10500.7653409531,23012.0586717941
10492.4035397669,22998.864252474
10502.0699154786,23002.1441327071
24788.1848916964,29861.0563551923
24781.7428222243,29879.9872281825
24776.1218088575,29866.0484812013
24785.1286872835,29870.5778755055
16251.5370100515,8430.78487839135
16260.5113996552,8435.19624766449
26519.3066832106,14685.1726344819
26523.7702493536,14703.7157318852
26524.4644539008,14693.7398628265
41360.3464903954,23782.9322071349
41371.5379855573,23762.0513231761
41373.1284670968,23780.1932038275
41361.8767121765,23764.7138627573
41365.1516953426,23774.1623803797
15889.9642939653,7807.16934669904
39600.0905950389,33263.1129541846
39590.7072433474,33259.6556848816
26556.1096359424,20382.2180486258
23645.7097290312,23557.9847140393
21769.3861518085,14098.6495949379
21768.8827223986,14081.4889388083
21774.2620003542,14089.9188389019
13385.7624705368,16665.342759942
8229.24173772913,39764.9393986464
8214.21741426322,39751.8144578063
8219.93592473553,39770.5356554183
8224.69449519992,39752.3274640597
8219.0375401145,39760.5760919202
29731.8307128654,32052.2858323265
29718.3073617769,32051.3587598518
29724.5663932684,32059.15821625
7787.06297468657,27750.478026199
7788.122235175,27760.421766301
39758.3905795867,29784.480185244
8201.9372126923,34710.1301763681
8180.10414390129,34703.0783594943
8201.62075675629,34698.8896821098
8186.04486614987,34711.2381091254
8193.14470063671,34704.1959254968
30912.9188827374,15933.3445026624
8989.43361555073,15433.7038869822
9002.1126388721,15424.8819031992
8992.06165747033,15424.0553950965
37848.3549106663,15262.7571609771
21073.5669235282,19780.0193835064
38794.0126734417,20633.4235808376
38790.6778493013,20623.9960176343
8750.34963244507,36908.68429554
8758.79871898678,36914.0334016906
35661.127639898,15281.5656001196
35653.3389835279,15263.2098513791
35648.8144587858,15282.2722048782
35662.313281919,15269.4701266923
35653.0320588837,15273.2051298584
19627.8818265316,21682.5816609584
12351.4884695609,27414.0343090367
29326.8847189249,25737.7925738389
39592.9294160121,32629.019215732
28553.47031042,19436.0047268772
28563.0869256607,19411.2763509137
28560.6587125615,19429.052977204
28557.4948988915,19419.566656365
37722.2771488925,23795.8146420733
37706.5665029457,23788.6658299411
37712.3296627026,23796.8380994922
31759.629051108,34884.4640079736
31744.032772577,34885.8635153434
31751.2749272611,34878.9677778534
38055.1134765395,19369.4556634749
40455.4079454005,24086.8735798872
40455.2894573622,24096.8728778918
41760.771933816,28201.0726250413
41757.8522060606,28186.3912203868
41752.8074927663,28195.0255035139
13583.0393856281,18254.1044673773
13572.0736510098,18237.4101424492
13577.1279388606,18246.0388256814
40990.8637606609,21875.7212517233
7682.26349830895,40069.9335042422
7673.28372841715,40074.3339130459
21594.6893609354,14408.7078209384
21584.8234565037,14410.3399758771
9813.45554074961,29952.7154072994
9803.90804262631,29955.6895087748
24967.1395888216,30187.040556062
21857.6273872288,29257.0472890673
21860.1261416155,29247.3645091713
27267.5035860673,17218.59329646
38316.5316357602,33582.3466454314
18133.0184449763,16640.2549720152
9949.27828658861,20158.9770913638
9924.03520612681,20169.7652367369
9939.28055838365,20158.7642382848
9928.07443162148,20160.5747081771
9935.0697844587,20167.8344854122
24525.7383665305,16919.7431566476
14411.6574019804,37194.481483638
14419.483472201,37200.7066442707
24027.4521204285,25452.2536277227
28590.4586649743,26379.1357271716
28608.2116593383,26370.896191902
28593.3085338631,26369.5370496161
28600.2015465507,26376.882671782
6562.04610843046,37565.6946959453
6572.93066054404,37550.4397257279
6554.97872920777,37548.6344280139
6570.8492697128,37560.7491792818
6563.26757175735,37554.2286075191
30015.0660935251,18784.79973696
22773.4996219337,28939.4213312073
22767.588979799,28931.2781305574
42345.0468426178,35454.0845266658
7487.01162185879,37864.078712395
7481.86133486993,37872.6504355155
24199.1950656922,23239.9209782954
35291.8703870571,15277.1941400715
11583.37062491,20467.0144563815
14951.5342903692,34980.4353023694
13268.5210657522,28989.1580454053
13278.4681682584,28990.185251193
34112.3360289685,32661.9455297412
23995.3861072774,19763.7247320692
31741.2099127423,33624.1091814247
31749.4025399035,33618.3749979435
11946.8383779344,21087.5743193867
11948.7489103763,21107.3005570341
11955.9348282372,21093.9905658357
11946.4559176595,21097.5669973358
37692.1958368852,19369.9770705756
37683.2838584233,19374.5132187098
22956.9211185377,29241.4473279656
22955.6679329079,29251.3781105892
41328.4703085228,16186.6468364487
41315.7024238632,16189.1031850696
41323.471526344,16195.3992986839
41199.4520903905,28515.4490133176
41217.7203552936,28500.4097309538
41209.2518067885,28517.4403202726
41216.2546910052,28510.3017200843
36205.7025066406,15588.7449799212
12465.1000414465,16984.9753747777
12484.4575350711,16985.9136185475
12471.0404148901,16997.2339825436
12474.6591922772,16987.911737286
34635.3292326318,28549.8434530346
32449.8114696384,29196.2956320738
31659.6871993259,18452.706629328
31654.3268940735,18461.1486153267
11281.7301823817,32473.0130952613
13055.3521246207,23618.8314102995
13064.784197079,23615.5093613624
36448.5425948172,25386.775645466
36437.5210224943,25375.0991647853
36447.3674561723,25376.8449330461
36390.5005428124,15901.7009033113
34608.4463674041,24126.0194298888
30564.1108557888,20352.5318124115
30580.3534625097,20363.3944279477
30571.0469784628,20359.7352978353
14174.5531971798,26770.6743973373
33858.2288879611,20338.2062529944
11420.5328983278,24573.4516792595
11426.6448965179,24581.3664425614
36634.5393682655,26328.934881553
20844.4052866712,9992.68921255245
20827.8097425648,9981.6616366844
20830.329100318,9996.37383182917
20835.629827895,9987.89431391248
41389.6918230873,26926.02181
41379.6591699461,26943.771020956
41376.1840530292,26925.2478086657
41390.8835041503,26936.4318471833
41381.2113601234,26933.8922350234
40777.7624769416,17139.6379036043
26751.3869608764,22590.2535444772
26745.0203336734,22597.9649683443
36086.2770172779,27279.5020878132
36095.0416455835,27274.6873925307
11567.8168128948,16676.1587306491
11559.2475024258,16681.3130412806
11963.0587848471,21731.9950436441
11940.2704870797,21731.9139102115
11955.5273452625,21717.7839573769
11949.197039622,21736.4213001514
11954.0411080209,21727.6728716441
27866.2654441474,27638.7657944956
27884.4794011572,27642.8641065533
27874.5850817278,27644.314086908
30752.2406841262,20677.1886243913
30761.2762607839,20672.9039593564
23047.7063437567,13769.4260046825
30757.35414109,21310.777353197
30763.2669839761,21302.712721215
18509.150007986,17900.0717861074
9709.56531881469,13528.7575382228
9719.1339074461,13525.8520070144
13961.4094414785,22659.5222455887
13978.0628183169,22672.8088848301
13959.3785477771,22673.0093369038
13971.5343020864,22659.7588983173
13968.6824391219,22669.3436193686
43733.2177894915,20919.2692643867
43718.0493347148,20908.0887037323
43723.6454051708,20916.3762845284
24224.0191553853,27662.1838400188
12060.7340998954,10037.6104824287
12074.7420713588,10046.2434906844
12070.7204291126,10037.0878151964
15630.4656780712,24237.5183889498
15613.7477675603,24225.9137250372
15615.1577796505,24245.7676167712
15623.7241244673,24230.1324932691
15615.4293468553,24235.7713048886
26434.5460423304,31441.9625335696
26713.791559845,16275.786340954
17505.1009439916,33064.0807038531
17489.2069186147,33076.3659796631
17495.4693382659,33066.7699734835
17499.2579070614,33076.0881945504
35323.0449504106,20962.8640539583
28193.6986803958,20062.1208604314
28197.6122385161,20052.9184660235
35407.2891936987,34860.8479173636
35398.2788072919,34865.18530561
24959.4381984212,28921.7704479054
22429.6141285872,33995.8563597795
22436.1682480519,33988.3036438413
8821.77098220285,17639.7889619867
40979.1590660072,21241.3795552502
40987.471986815,21259.9950539988
40996.3969007131,21244.2919084291
40979.2475090969,21253.9798429471
40986.9687982458,21247.625183721
21435.7508981002,17880.5116306273
21416.3152071842,17884.9607260743
21425.8581039076,17881.9718931708
22501.6070672279,14726.1700395469
22514.0422513848,14710.5301853903
22497.5227123421,14716.3260847758
22507.4834001398,14718.0787925695
28267.7681459164,32699.7142746913
14166.2554665648,24878.6017963122
14158.6677449708,24872.0882349967
34990.1810568788,26651.2174886051
21133.4035146402,30520.4159073896
14444.7087152522,40980.2443703086
14436.9470407384,40998.2911197575
14434.6487420565,40983.6833831102
14442.5508502936,40990.0087760161
28359.0350333598,16577.9438637596
19692.0874807006,35589.4290435162
19711.8329894836,35578.646389508
19694.4122001417,35579.4680348053
19711.3636810524,35589.9326914668
19703.3532086305,35583.9466916578
16509.8217198771,20123.7963110054
13012.1906311241,17295.9508642205
13033.3809490273,17304.3125040378
13020.9671981166,17290.8993638128
13023.0821423938,17310.3027980586
13024.1931958649,17300.3647184564
21839.5743257676,24826.7555288898
21824.0853819344,24832.3071619463
21833.7479773173,24834.8828658241
33311.3952581611,20024.3553184218
33309.9374233179,20034.2484836165
35230.1095196032,35174.5504122009
35213.6247179219,35185.802655192
35227.4213053423,35187.856075865
35221.5063568606,35179.6480010473
41225.2436700921,30397.8693545523
41214.9116786027,30414.5907757255
41227.9153322517,30409.5991658698
41218.5065237463,30405.2592705948
18958.491327828,32421.221335094
18951.8027937089,32439.0217597417
18952.2463573593,32429.0316067823
28184.7130400603,18151.5076095728
28190.3021652569,18172.2251585732
28194.8004747163,18154.6312531168
28178.5220924562,18163.1647620009
28188.4920627347,18162.3903637532
25408.515481329,9645.95036284473
25393.2846840568,9652.33695771816
25398.7191288337,9643.94250881924
9103.16400202074,35010.8422824772
9111.4382330082,35016.4580728549
17223.1405721429,16959.6867140471
37203.290697844,29157.8929917238
37187.3878199064,29169.2054146344
37204.6137084359,29175.3564753827
37193.1883709044,29159.3840547593
37197.360880775,29168.4719644399
28716.6407294477,15308.9548653206
28716.474301984,15318.9534803197
29738.859725382,35205.4319142595
29753.0753910929,35222.745560103
29749.1492786019,35205.868522181
29737.0729365547,35219.4146826906
29746.2484594655,35215.4385313713
15770.9949103143,18866.5732373802
31566.9544988877,32678.2274333978
31549.3149049092,32669.1143015415
31557.728077751,32683.0862086877
31558.6871718059,32672.6015086213
16068.746058342,40662.788165066
16088.5655974371,40657.4581239487
16075.9480343466,40671.7147063581
16078.9145254157,40652.6108053488
16079.9625393123,40662.5559068885
15072.6544777981,24555.0116014685
11733.4788212949,16352.1298016608
11745.5267699982,16369.5000909462
11730.2024207534,16362.3822567742
11749.2791390716,16357.0787018815
11740.1184100706,16361.0888196069
41251.5271148925,35467.7995085418
41248.9968394564,35458.1249177898
16067.7365095109,38123.5120490728
16063.2660132837,38142.6933951008
16067.1944339614,38133.4973459687
34281.5313229305,29171.1550703617
34266.7029412196,29191.4060437197
34284.6435914807,29185.3675088998
34266.526717842,29181.4076030262
34276.3848331484,29179.7290433445
11960.0298390678,24261.0025056263
11976.084121093,24254.2938349583
11966.155812405,24253.0985581717
14045.3274258071,37828.1342177604
14065.5473541979,37836.1279666368
14055.2408628327,37821.5012645712
14048.9608386462,37837.6689278924
14056.7421582703,37831.3879196208
15144.7413999309,36565.3918115176
15139.8833168179,36556.6511577396
12778.194723339,38152.4597996351
24770.0813067455,26703.4612969969
24766.9619417191,26717.8564156225
24761.9102696136,26709.2262007387
21940.5127404799,11241.2456924816
21929.4507257732,11249.6991161713
21939.3454374066,11251.17732898
16807.3355712315,40024.6944622561
24298.0503883737,9656.61333668698
24304.5326283998,9648.99883970789
40457.5126379696,23451.6435375794
40456.3375299532,23470.472666449
40444.8925439348,23455.9549478811
40453.6118080343,23460.8513173079
36851.5366125159,31068.0706687682
36836.1251368999,31058.0555706091
36841.682424975,31066.3692023691
7667.3666453893,38812.4192905201
9426.79932445313,28069.9520937451
9439.51074495497,28054.3638911996
9423.84344916588,28057.3752467932
9440.77954278513,28067.8391050207
9432.81535478557,28061.7916502248
8981.09869037933,12900.6301799178
26784.2024558905,29543.7963453125
10936.9865813567,34999.9444286556
8814.28557821274,15744.1791241818
35674.9249430469,18433.762573131
28272.335072447,33324.6092119263
26924.9115721528,21011.7049116639
31792.3754120778,9928.79484970322
24896.4304760897,18185.6808721302
24902.1193825025,18177.4567403325
40824.8820669495,24722.1964531583
8975.23333668677,13530.5334116397
8994.43341873035,13534.9409282031
8983.53668129875,13524.9607580299
8984.43462464362,13535.0962240855
10559.7920980375,33737.194006722
14308.9558798754,16976.1296800755
14291.4676466716,16978.3757188016
14300.8130361931,16981.9343273345
26431.0783201175,32073.0661259755
26445.4550288945,32076.0093952331
26439.6293611188,32067.8815668044
21795.0596681761,18517.273144001
21795.6805595655,18507.2924379196
23166.8537177433,34618.8224067019
11579.3976107691,21106.571621342
11585.4999673501,21087.1031113637
11589.5902998544,21106.6782524103
11577.2956839575,21096.7950215404
11587.4046057114,21096.9200383773
44331.5660979101,31968.5754180115
38855.5640758045,32000.657507903
37572.3349570378,31064.7961434377
37573.4272303773,31054.8559754838
9427.72287062721,26805.6315774614
9419.80333493234,26794.207931859
9429.6751980869,26795.8240080638
22607.8023600354,34300.4725061869
22625.782154781,34312.0536579613
22617.6968546643,34298.7187119064
22616.3856282497,34308.6323734545
10655.197971387,18261.4321131996
34092.9095643493,27608.3270740426
34076.6749180693,27600.1786893165
34082.9151603877,27607.9927392144
20425.7378748608,33694.6048497554
20422.3343885052,33675.5072729569
20416.7218845709,33688.0895259089
20426.4324308724,33684.6289993181
11376.4661052202,14463.5051906445
11354.2954013017,14474.6576680212
11367.0136312723,14460.241745085
11364.5853331036,14474.8308417677
11358.58633584,14465.6251168627
14888.5375343608,25504.5367574674
14903.9777726035,25497.6570690924
14898.4329788026,25505.9790401372
29512.7447031725,27310.2513732967
29518.3978309006,27318.5001396826
33140.788596641,22239.7290934846
15041.401589658,20140.4941674942
15053.631567677,20121.0801768089
15055.4947978914,20139.2935248365
15040.559489268,20130.5111887688
15050.5591257277,20130.596457018
13837.15415192,31826.7273310111
37882.6714668115,21581.2914252139
16220.2497081037,32759.5274995401
16215.9036277687,32768.5336966133
25438.8137241483,15337.1041940515
25422.4400888251,15328.0212538183
25428.9221038433,15335.6359423415
32935.9657916782,18767.3558599245
10130.9028565077,21742.1901401832
10125.7265055655,21733.6341252859
13587.6389599628,21396.9125928398
13605.710238633,21408.6339408085
13587.1048094344,21412.1647483595
13597.6689182967,21397.4144341021
13595.8079255853,21407.2397435694
15967.6775740116,21704.1550627592
15976.4510292622,21708.9536545284
18513.1603903291,19165.5197967858
36790.2609248727,20946.9996231942
36776.0599213085,20961.5715123904
36791.3407323115,20956.991097222
36781.9685133448,20953.5037654838
30041.7306740382,23206.1075050944
20582.443725434,29578.2735152703
20984.4734648504,35261.3442482754
20975.3560890096,35265.4519797391
30209.4834634212,22261.9315814093
30226.4469111741,22249.0088689063
30218.9154465306,22267.0799514327
30216.1572740106,22247.7868651938
30219.7592531763,22257.1156242801
42635.5801500235,22818.5882062484
42644.5407783464,22814.1489337789
33117.6259651937,16549.8791084145
33096.7473216126,16549.7480632685
33108.6996830971,16564.980287056
33105.8326219301,16545.5100020316
33109.0281391682,16554.985690375
34298.7028392585,34869.9103366742
34317.941397365,34875.2967216867
34306.7315851166,34863.068663617
34308.1967893311,34873.0511450869
23320.3940257401,29244.2012074323
17693.4236044057,34661.1271512838
17683.8472121601,34639.5345703873
17683.5740099647,34659.3993192208
17693.9158969083,34645.1484202252
17684.8633674895,34649.4827897284
19245.9528951816,21059.9441338769
19261.4628700546,21046.4762413458
19255.3758073229,21064.9482168106
19249.2088616429,21047.8379736982
19256.2054962568,21054.9826954357
21352.7691424862,35260.8321670988
21334.1946611061,35267.3107629763
21343.9998025213,35256.0260588417
21344.1455010137,35266.3204170099
37112.9200570465,14005.2390101415
14896.917878506,24868.7450330106
14888.2516988977,24873.7347555476
34575.2979696948,17797.3957675332
34569.2578953626,17812.5667032137
34577.7111455937,17807.1002295008
9101.33643376191,34372.8083058271
9102.20185111545,34393.1430486134
9113.46136669508,34377.6308417959
9095.8047848165,34381.346622875
9105.52146117682,34383.7101373152
27472.8222465792,21324.4844582485
30464.2590163852,33314.0569425164
25968.934008614,14387.0417216439
25976.9174943546,14381.0197655307
21111.280893772,28625.2830706938
21129.719620892,28632.6094408321
21119.6020879056,28630.9394091377
21124.0998467809,28622.0079974414
28390.7752918118,23526.8193513707
28399.7729649175,23531.3564269032
38647.7935833285,27260.2946080893
30990.3562540681,29202.4446388263
42098.2604243185,22508.0813116675
42078.8867293315,22507.2643245722
42091.1841494246,22500.4814434571
42088.4703876382,22510.1197379718
40291.7085358035,26299.2985490957
40279.5931941843,26316.11018592
40279.7121290624,26298.5961467094
40292.3634331612,26313.539187636
40284.4806850112,26307.3859542093
15538.4708838817,9707.18163565154
15531.4451266461,9700.06554576554
32793.2824719231,25399.6870772384
29364.6884426778,33951.4218750069
29379.528591044,33955.4494823715
29373.7833442676,33947.2646204956
29106.8556736504,19730.2993483949
29108.8231210925,19740.1038958379
18752.5107829558,30860.7188108172
18762.0410185326,30849.2346157063
18762.3990564432,30859.2282040936
28826.9976602577,34272.7968467009
12548.3170902738,31515.1247113812
12565.9503404853,31526.4528439004
12558.4189202705,31510.924699936
12556.403837028,31530.8193473797
12557.2239635045,31520.8530344926
9307.23225465111,37228.0673138015
9299.19588889977,37222.1161100988
20236.4109931131,32106.1261588959
20225.9981247253,32114.4250255496
20226.5559828552,32104.429464222
34586.2301947026,19700.8600234035
14448.8909700286,10973.3322934692
45931.7106417072,24062.3758350476
12423.8152299515,10037.9540495103
12442.1165421517,10045.1632353021
12437.963892737,10030.8640609575
12433.6288622072,10039.8755819338
21053.7862586474,17880.4103546054
21063.5603539682,17882.5238593538
6758.38078826353,38506.278577548
18622.6103122831,8104.64720316982
18636.7802078271,8116.63295312863
18637.8973315549,8097.55988386892
18627.0052773137,8113.66962326255
18634.3870676565,8106.92353089434
13510.502443696,36885.2837894152
13489.1330994877,36891.0482047329
13503.3069486732,36878.0543672325
13498.0787194089,36886.5787803361
12608.3718565881,9710.32333553411
12628.8157827766,9727.60017846488
12606.5931555164,9722.98721757712
12618.846059632,9726.82294568424
12615.4024397042,9717.43457618825
19470.4978351495,27059.328352203
35750.49233367,31060.2785586687
35746.7029689692,31081.3300667149
35741.6401201436,31065.2400191641
35749.2968353889,31071.6723311109
8178.09325659041,32179.1004224391
37395.9374037009,30113.9411913966
37378.6342936955,30122.2916025987
37379.0248906962,30104.6757412215
37388.6752933272,30121.3259598023
37386.2072734646,30111.6337134669
16337.6195651659,20443.4726113775
16320.7760446741,20432.9642057853
16325.2795138363,20446.3568348158
16329.8389712635,20437.1907128107
12410.5673598617,37525.007680688
20694.9465898781,17888.3995892547
26981.9481372247,31108.3395251386
26974.1457622609,31123.1132942459
26982.9075294815,31118.2933943329
35546.0171709198,30122.367551442
35572.0696774107,30121.0138894363
35558.2835768891,30134.425995814
35555.5605638309,30119.3804039684
35563.265242114,30125.7551927926
22690.2555218094,13768.7128358735
22674.8962009523,13775.8889096301
22680.330066949,13767.4940882325
35684.9012610439,20329.4852280375
31147.2519498654,26365.4100780086
31158.9727405719,26350.6733243331
31155.7505270761,26360.1399678876
31025.2769527297,34894.8971092548
31023.8346181375,34885.0016817043
12301.2518298748,17310.6239725845
12283.2728114331,17305.4727690899
12294.356117644,17292.2993053953
12291.2424436801,17311.7458609465
12294.5192281395,17302.2979750551
19758.4430877912,14408.326230701
19758.0071225727,14430.9603838834
19771.775677137,14423.0855148376
19767.1088725616,14413.3726425659
19761.3154929812,14421.5235169385
14005.4386399001,29618.7547858647
30451.7738225697,32690.8701631895
30472.445952763,32678.8486012346
30451.3853378089,32680.2594675363
30462.9039623416,32675.8514757159
30460.1952571081,32685.4776275786
30100.9323170565,33936.6089237221
30110.0183390655,33950.9978064921
30095.390859485,33954.8645556241
30101.0331833878,33946.6083954406
23102.865296384,22616.8962063265
23093.5788036507,22613.1866170346
8531.73654564431,29652.9358437613
8525.58365080649,29645.0528313222
32047.1789236584,22877.5928277695
34038.0585644112,18129.941176329
34019.6447124894,18132.6948251586
34028.3115178585,18127.7062079849
8295.54873163302,19860.9485322291
8286.68894523215,19844.7406616258
8287.75434994798,19854.6837406006
11788.282083796,25840.2721241268
11798.2762291874,25840.6142613734
30528.4052943843,12777.7256135557
8735.95409028194,33748.0103470548
9276.55223431879,32814.3505557595
9270.9385294389,32795.5020836003
9288.0803436209,32801.5514639484
9269.30331446465,32807.1749190574
9278.1216369974,32802.4592978469
9346.91239602318,12898.8846186811
42885.2661683503,33874.101329048
